,commune,codepostal,carburants,latitude,longitude,nombre,liste_complete_carburants,departement
5813,Sillery,51500,"['E10', 'Gazole', 'SP98', 'SP95']",49.19134,4.14837,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5815,WASSY,52130,"['Gazole', 'SP98', 'SP95']",48.5035,4.94393,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5816,VITRY-LE-FRANçOIS,51300,"['E10', 'Gazole', 'SP98']",48.73539,4.59033,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5817,CHAMPFLEURY,51500,"['E10', 'Gazole', 'E85', 'SP95']",49.19951,4.01632,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5818,Val-de-Meuse,52140,"['E10', 'Gazole', 'SP98', 'GPLc']",47.9766699516,5.49884455034,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5819,CHAUMONT,52000,"['E10', 'Gazole', 'SP98']",48.090420737,5.14555339884,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5820,Valmy,51800,"['E10', 'Gazole', 'SP98', 'GPLc']",49.08293,4.77476,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5821,TINQUEUX,51430,"['E10', 'Gazole', 'E85', 'SP95']",49.24781,3.98942,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5822,PERROGNEY-LES-FONTAINES,52160,"['E10', 'Gazole', 'SP98', 'GPLc']",47.8158364265,5.2225134148,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5823,Saint-Dizier,52100,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",48.6271,4.97256,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5824,DORMANS,51700,"['Gazole', 'SP98', 'SP95']",49.071799668,3.63752824433,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5825,VITRY-LE-FRANCOIS,51300,"['E10', 'Gazole', 'SP98']",48.72504,4.58843,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5826,WITRY-LèS-REIMS,51420,"['Gazole', 'SP98', 'SP95']",49.2847,4.10949,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5827,Hallignicourt,52100,"['E10', 'Gazole', 'SP98']",48.64725,4.86815,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5829,COURTISOLS,51460,"['Gazole', 'SP98', 'SP95']",48.9876121574,4.51400334524,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5830,Les Mesneux,51370,"['E10', 'Gazole', 'SP98', 'SP95']",49.21872,3.96403,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5831,GIVRY-EN-ARGONNE,51330,"['E10', 'Gazole', 'SP95']",48.94187,4.88631,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5832,FAGNIèRES,51510,"['E10', 'GPLc', 'Gazole', 'E85', 'SP95', 'SP98']",48.9588980917,4.31413653959,6,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5833,JOINVILLE,52300,"['Gazole', 'SP98', 'SP95']",48.44977,5.14635,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5834,Saint-Dizier,52100,"['E10', 'Gazole', 'SP98']",48.64144,4.90775,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5836,Les Petites-Loges,51400,"['E10', 'Gazole', 'GPLc']",49.12625,6.27557,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5837,Dormans,51700,"['E10', 'Gazole', 'SP98']",49.07769,3.64188,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5838,Bourbonne-les-Bains,52400,"['E10', 'GPLc', 'Gazole', 'E85', 'SP95', 'SP98']",47.9542,5.75166,6,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5839,SAINT-DIZIER,52100,"['E10', 'Gazole', 'E85', 'SP98']",48.63059,4.9341,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5840,SAINT-DIZIER,52100,"['Gazole', 'SP98', 'GPLc', 'SP95']",48.64948,4.95946,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5841,Châtillon-sur-Marne,51700,"['Gazole', 'SP98', 'SP95']",49.08766,3.76238,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5843,Gueux,51390,"['E10', 'Gazole', 'SP98', 'GPLc']",49.2446429829,3.92341512809,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5844,BETTANCOURT-LA-FERRéE,52100,"['E10', 'Gazole', 'SP98']",48.64928,4.95924,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5845,CHAUMONT,52000,"['E10', 'Gazole', 'SP98', 'GPLc']",48.11745,5.14038,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5846,SOMMESOUS,51320,"['E10', 'Gazole', 'SP98']",48.7319488344,4.20515464366,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5847,SAINT-DIZIER,52100,"['E10', 'Gazole', 'SP98', 'SP95']",48.64256,4.96897,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5848,Hallignicourt,52100,"['E10', 'Gazole', 'SP98']",48.647610059,4.86741036927,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5849,Valcourt,52100,"['Gazole', 'SP95']",48.61719,4.9118,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5850,Petite-Île,97429,"['E10', 'Gazole', 'SP98', 'GPLc']",-24.3328811503,61.7807352057,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",97
5851,SAINTE-MENEHOULD,51800,"['Gazole', 'SP98', 'SP95']",49.08593,4.87109,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5852,SOMMESOUS,51320,"['E10', 'Gazole', 'SP98', 'GPLc']",48.68156,4.37692,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5853,JOINVILLE,52300,"['Gazole', 'SP98', 'SP95']",48.44541,5.15046,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5854,BAYARD-SUR-MARNE,52170,"['Gazole', 'SP98', 'SP95']",48.55085,5.07499,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5855,Chaumont,52000,"['E10', 'Gazole', 'SP98']",48.12276,5.14906,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5856,Bologne,52310,"['E10', 'Gazole', 'E85', 'SP98']",48.2019402926,5.1409396486,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5857,Beaumont-sur-Vesle,51360,"['Gazole', 'SP95']",49.1736,4.1837,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5859,Mourmelon-le-Grand,51400,"['Gazole', 'SP98', 'SP95']",49.13462,4.36566,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5861,LANGRES,52200,"['Gazole', 'SP98', 'GPLc', 'SP95']",47.85524,5.33276,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5862,Longeau-Percey,52250,"['Gazole', 'SP98', 'SP95']",47.76383,5.30652,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5863,JUZENNECOURT,52330,"['Gazole', 'SP98', 'SP95']",48.1822572223,4.98157900338,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5864,SAINT-MEMMIE,51470,"['Gazole', 'SP98', 'SP95']",48.9528554963,4.38194080999,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5866,SAINT-BRICE-COURCELLES,51370,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.2810559576,4.00444712532,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5867,Wassy,52130,"['Gazole', 'SP98', 'SP95']",48.49614,4.94479,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5870,BOURBONNE-LES-BAINS,52400,"['Gazole', 'SP98', 'SP95']",47.95822281,5.75465051617,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5871,Hallignicourt,52100,"['Gazole', 'SP95']",48.64286,4.89727,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5872,Fagnières,51510,"['E10', 'Gazole', 'SP98']",48.94065,4.3399,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5873,Pargny-sur-Saulx,51340,"['E10', 'Gazole', 'SP98']",48.76896,4.84414,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5874,MONTIGNY LE ROI,52140,"['E10', 'Gazole', 'SP98']",48.0039618407,5.45437587441,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5875,Suippes,51600,"['Gazole', 'SP95']",49.12659,4.52411,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5877,CHAUMONT,52000,"['Gazole', 'SP98', 'GPLc', 'SP95']",48.10472,5.14292,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5878,Val-de-Meuse,52140,"['E10', 'Gazole', 'SP98', 'GPLc']",47.9770453628,5.49885752632,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5880,Damery,51480,"['Gazole', 'SP98', 'SP95']",49.07168,3.88215,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5881,Langres,52200,"['E10', 'Gazole', 'SP98', 'GPLc']",47.86982,5.32966,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5882,DORMANS,51700,"['Gazole', 'SP98', 'SP95']",49.0750070065,3.64221193964,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5884,VAL-DE-MEUSE,52140,"['E10', 'Gazole', 'SP98']",48.01174,5.48217,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5885,Vitry-le-François,51300,"['E10', 'GPLc', 'Gazole', 'E85', 'SP95', 'SP98']",48.73064,4.59964,6,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5886,LANGRES,52200,"['E10', 'Gazole', 'SP98', 'SP95']",47.87286,5.32525,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5887,SUIPPES,51600,"['Gazole', 'SP98', 'SP95']",49.1278672418,4.53569049831,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5888,Langres,52200,"['Gazole', 'SP98', 'SP95']",47.87456,5.32348,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5889,VRIGNY,51390,"['E10', 'Gazole', 'SP98', 'GPLc']",49.2437996633,3.92130218585,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5891,Hallignicourt,52100,"['Gazole', 'SP95']",48.64279,4.89887,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5892,PIERRY,51530,"['Gazole', 'SP98', 'GPLc', 'SP95']",49.02499,3.94422,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5894,CORMONTREUIL,51350,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.216124424,4.05673323806,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",51
5895,SAINT-DIZIER,52100,"['E10', 'Gazole', 'SP98', 'GPLc']",48.63653,4.9795,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5896,Châteauvillain,52120,"['E10', 'Gazole', 'GPLc']",48.05619,4.95681,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5897,CHATEAUVILLAIN,52120,"['Gazole', 'SP98', 'SP95']",48.0314626666,4.91288142347,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5898,LANGRES,52200,"['E10', 'Gazole', 'SP95']",47.86227,5.3323,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",52
5899,MESSIMY,69510,"['Gazole', 'SP98', 'SP95']",45.69128,4.67995,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5900,MEYZIEU,69330,"['E10', 'Gazole', 'SP98', 'SP95']",45.7653189834,5.01180710213,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5901,LIERGUES,69400,"['E10', 'Gazole', 'SP95']",45.9696922317,4.6718437185,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5902,SAINT LOUP,69490,"['E10', 'Gazole', 'SP98', 'SP95']",45.8802707838,4.47246388916,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5903,Grézieu-la-Varenne,69290,"['E10', 'Gazole', 'SP98', 'SP95']",45.74114,4.692,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5904,SAINT-GENIS-LAVAL,69230,"['E10', 'Gazole']",45.70162,4.79587,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5905,BRON,69500,"['Gazole', 'SP98', 'SP95']",45.75113,4.90682,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5907,CIVRIEUX-D'AZERGUES,69380,"['E10', 'Gazole', 'SP98', 'SP95']",45.8563952393,4.70400709947,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5908,GRIGNY,69520,"['E10', 'Gazole', 'SP95']",45.6045052019,4.78163362119,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5909,Fontaines-sur-Saône,69270,"['E10', 'Gazole', 'SP98']",45.82109,4.86263,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5910,CRAPONNE,69290,"['E10', 'Gazole', 'SP95']",45.7472694528,4.74086214413,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5911,Roussillon,38150,"['E10', 'Gazole', 'SP98']",45.37326,4.81222,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
5912,Feyzin,69320,"['E10', 'Gazole', 'SP98']",45.68319,4.85768,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5913,Amplepuis,69550,"['Gazole', 'SP98', 'SP95']",45.98163,4.33531,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5915,Saint-Jean-d'Ardières,69220,"['E10', 'Gazole', 'SP95']",46.11582,4.73973,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5916,Le Bois-d'Oingt,69620,"['E10', 'Gazole', 'SP95']",45.92007,4.58064,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5917,LES CHèRES,69380,"['E10', 'GPLc', 'Gazole', 'E85', 'SP95', 'SP98']",45.9027906451,4.73012690486,6,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5918,Craponne,69290,"['E10', 'Gazole', 'SP98']",45.74736,4.74094,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5919,Pontcharra-sur-Turdine,69490,"['Gazole', 'SP98', 'SP95']",45.87792,4.5113,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5920,LES CHèRES,69380,"['E10', 'Gazole', 'E85', 'SP98', 'SP95']",45.8947535407,4.73155426242,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5921,Villefranche-sur-Saône,69400,"['Gazole', 'SP98', 'SP95']",45.97947,4.68951,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5922,LISSIEU,69380,"['E10', 'Gazole', 'SP98', 'SP95']",45.8676,4.74501,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5923,BELLEVILLE SUR SAONE,69220,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",46.10367,4.74739,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5924,Cours-la-Ville,69470,"['Gazole', 'SP95']",46.10541,4.32238,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5925,BOURG-DE-THIZY,69240,"['Gazole', 'SP98', 'SP95']",46.03486,4.29911,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5926,Amplepuis,69550,"['E10', 'Gazole', 'SP98']",45.97868,4.3202,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5927,JONAGE,69330,"['E10', 'Gazole', 'SP98', 'SP95']",45.7961112837,5.04773399445,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5928,BRIGNAIS,69530,"['Gazole', 'SP95']",45.67475,4.76321,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5929,Chazay-d'Azergues,69380,"['Gazole', 'SP98', 'SP95']",45.86856,4.6995,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5930,Ampuis,69420,"['E10', 'Gazole', 'SP95']",45.48751,4.80054,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5931,Fleurieu-sur-Saône,69250,"['E10', 'Gazole', 'SP98']",45.86206,4.84077,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5933,SAINT-DIDIER-AU-MONT-D'OR,69370,"['E10', 'Gazole', 'E85', 'SP98']",45.81894,4.80976,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5936,Anse,69480,"['E10', 'Gazole', 'SP98']",45.94308,4.71538,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5937,Beaujeu,69430,"['E10', 'Gazole', 'SP98']",46.14593,4.59924,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5939,Vourles,69390,"['Gazole', 'SP95']",45.65803,4.75131,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5941,Lissieu,69380,"['Gazole', 'SP98', 'SP95']",45.87284,4.74852,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5942,Champagne-au-Mont-d'Or,69410,"['E10', 'Gazole', 'SP98']",45.8009768479,4.78668288266,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5943,SAINT-SYMPHORIEN-D'OZON,69360,"['E10', 'Gazole', 'SP98']",45.635789818,4.86894805238,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5944,Belleville,69220,"['Gazole', 'SP95']",46.10652,4.73315,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5945,Ternay,69360,"['E10', 'Gazole']",45.60589,4.81054,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5946,Villefranche-sur-Saône,69400,"['E10', 'Gazole', 'SP95']",45.98916,4.70966,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5947,ANSE,69480,"['E10', 'Gazole', 'E85', 'SP98', 'SP95']",45.94308,4.71538,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5948,CHARBONNIèRES-LES-BAINS,69260,"['E10', 'Gazole', 'SP98']",45.78341,4.74983,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5949,Le Perréon,69460,"['Gazole', 'SP95']",46.06287,4.59972,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5950,Taponas,69220,"['E10', 'Gazole', 'SP98']",46.12229,4.76776,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5951,VILLEFRANCHE-SUR-SAôNE,69400,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",45.98033,4.73493,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5952,Feyzin,69320,"['Gazole', 'SP95']",45.66935,4.85051,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5953,Rochetaillée-sur-Saône,69270,"['E10', 'Gazole', 'SP98', 'SP95']",45.84317,4.83506,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5954,COURS-LA-VILLE,69470,"['E10', 'Gazole', 'SP98']",46.10292,4.31602,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5955,PIERRE-BéNITE,69310,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",45.69935,4.82364,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5956,ARNAS,69400,"['Gazole', 'E85', 'SP95']",46.02549,4.70297,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5957,Feyzin,69320,"['E10', 'Gazole', 'SP98', 'GPLc']",45.68319,4.85768,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5958,Meyzieu,69330,"['E10', 'Gazole', 'SP98']",45.77642,4.99066,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5959,LA MULATIERE,69350,"['E10', 'Gazole', 'SP98']",45.7265,4.81451,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5960,CHARLY,69390,"['Gazole', 'SP95']",45.6540354712,4.79322953742,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5962,SAINT-SYMPHORIEN-D'OZON,69360,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",45.625226222,4.81552644418,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5964,SIMANDRES,69360,"['Gazole', 'SP98', 'GPLc', 'SP95']",45.6193,4.87572,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5965,Villefranche-sur-Saône,69400,"['E10', 'Gazole', 'SP98']",45.97938,4.71775,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5966,VILLEFRANCHE-SUR-SAôNE,69400,"['E10', 'Gazole', 'SP98']",45.9791883018,4.73075490175,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5967,Villefranche-sur-Saône,69400,"['E10', 'Gazole', 'SP98']",45.99763,4.71566,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5968,CHARBONNIèRES-LES-BAINS,69260,"['Gazole', 'SP98', 'GPLc', 'SP95']",45.77919,4.75102,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5969,CONDRIEU,69420,"['E10', 'Gazole', 'SP98', 'SP95']",45.4574838441,4.75748968566,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5970,Villefranche-sur-Saône,69400,['Gazole'],46.01119,4.72642,1,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5971,BELLEVILLE,69220,"['E10', 'Gazole', 'SP98']",45.99538,4.71899,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5972,Irigny,69540,"['Gazole', 'SP98', 'SP95']",45.68763,4.82524,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5973,SAINT-GENIS-LAVAL,69230,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",45.6786376721,4.79203556882,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5975,SAINT-SYMPHORIEN-D'OZON,69360,"['Gazole', 'SP95']",45.632,4.84795,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5976,Blacé,69460,"['Gazole', 'SP98', 'SP95']",46.0437474056,4.67396131039,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5977,Bron,69500,"['Gazole', 'SP98', 'SP95']",45.75064,4.90903,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5978,Anse,69480,"['Gazole', 'SP98', 'SP95']",45.94263,4.71544,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5979,Caluire-et-Cuire,69300,"['E10', 'Gazole']",45.7975,4.85204,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5980,BRON,69500,"['E10', 'Gazole', 'SP98', 'SP95']",45.73833,4.89414,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5981,AMPLEPUIS,69550,"['E10', 'Gazole', 'SP98']",45.9814677004,4.33377883462,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5982,CHAMPAGNE-AU-MONT-D'OR,69410,"['Gazole', 'SP98', 'SP95']",45.80076,4.78627,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5983,COMMUNAY,69360,"['E10', 'Gazole', 'SP98', 'GPLc']",45.5893436013,4.82649801665,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5984,CALUIRE-ET-CUIRE,69300,"['E10', 'Gazole', 'SP98']",45.78825,4.83972,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5985,MEYZIEU,69330,"['Gazole', 'SP98', 'SP95']",45.7818132121,5.00540118325,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5986,FRANCHEVILLE,69340,"['Gazole', 'SP95']",45.73466,4.77513,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5987,VOURLES,69390,"['E10', 'Gazole', 'SP98']",45.66097,4.77602,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5988,Pierre-Bénite,69310,"['E10', 'Gazole', 'SP98']",45.69615,4.82597,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5989,BEAUJEU,69430,"['Gazole', 'SP98', 'SP95']",46.1505419988,4.59431048044,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5991,SAINT-SYMPHORIEN-D'OZON,69360,"['E10', 'Gazole', 'SP98', 'GPLc']",45.6434068187,4.82819099851,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5992,Francheville,69340,"['E10', 'Gazole', 'SP98']",45.74365,4.77066,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
5993,SEREZIN DU RHONE,69360,"['Gazole', 'SP98', 'SP95']",45.62904,4.82472,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",69
